0	10.72
2000	10.4
4000	8.57
6000	7.8
8000	7.98
10000	9.08
12000	8.31
14000	34.8
16000	23.96
18000	33.53
20000	34.66
22000	28.68
24000	28.69
26000	31.13
28000	22.11
30000	12.22
32000	10.84
34000	11.64
36000	11.62
38000	12.23
40000	9.64
42000	11.7
44000	11.77
46000	11.73
48000	12.27
50000	10.43
52000	12.35
54000	11.97
56000	13.81
58000	22.58
60000	21.24
62000	21.58
64000	17.6
66000	19.18
68000	17.89
70000	19.85
72000	20.03
74000	9.46
76000	6.88
78000	5.7
80000	6.64
82000	6.31
84000	4.63
86000	6.29
88000	6.37
90000	6.3
92000	7.44
94000	6.9
96000	6.05
98000	6.1
100000	5.42
102000	6.04
104000	6.13
106000	5.15
108000	5
110000	5.24
112000	5.39
114000	5.57
116000	4.69
118000	4.2
120000	6.15
122000	14.04
124000	11.81
126000	12.72
128000	12.72
130000	36.95
132000	35.87
134000	40.2
136000	30.72
138000	20.77
140000	12.77
142000	11.68
144000	14.63
146000	13.46
148000	15.19
150000	12.56
152000	11.52
154000	23.07
156000	23.01
158000	25.53
160000	28.56
162000	24.69
164000	16.52
166000	13.01
168000	13.59
170000	13.7
172000	15.44
174000	15.61
176000	12.1
178000	19.48
180000	22.87
182000	26.23
184000	26.75
186000	24.83
188000	19.32
190000	12.07
192000	8.85
194000	8.98
196000	10.89
198000	9.02
200000	10.78
202000	13.47
204000	11.53
206000	11.81
208000	9.13
210000	7.47
212000	9.55
214000	9.85
216000	9.21
218000	10.08
220000	14.2
222000	15.95
224000	15.92
226000	18.86
228000	19.47
230000	13.15
232000	11.46
234000	8.18
236000	8.65
238000	8.54
240000	7.89
242000	7.52
244000	10.1
246000	14.75
248000	10.83
250000	11.51
252000	12.56
254000	10.3
256000	11.12
258000	10.58
260000	8.92
262000	20.74
264000	15.67
266000	16.93
268000	15.83
270000	23.76
272000	21.54
274000	24.14
276000	25.07
278000	22.1
280000	17.13
282000	6.55
284000	3.66
286000	3.19
288000	3.02
290000	3.13
292000	3.53
294000	4.4
296000	7.29
298000	6.41
300000	5.91
302000	7.12
304000	5.63
306000	6.56
308000	7.39
310000	6.92
312000	7.51
314000	7.09
316000	7.83
318000	11.79
320000	10.9
322000	9.51
324000	10.43
326000	7.37
328000	7.04
